:ID,source,source_id,title,abstract,url,:LABEL
pubmed:41906159,pubmed,41906159,"Alterations in serum melatonin, IL-6 and BDNF levels and their clinical correlations in first-episode major depressive disorder.","Melatonin, a key regulator of circadian rhythms and sleep-wake cycles, is implicated in the pathophysiology of major depressive disorder (MDD). Emerging evidence supports its anti-inflammatory, cytoprotective, and neuroprotective roles, including promotion of neuroplasticity. This study aims to investigate alterations in serum melatonin, interleukin-6 (IL-6), and brain-derived neurotrophic factor (BDNF) levels in first-episode MDD patients, and explores their clinical correlations. A total of 74 first-episode patients diagnosed with MDD and 72 healthy controls were enrolled in this study. The severity of depressive symptoms was assessed using the 24-item Hamilton Depression Rating Scale (HAMD-24). All blood samples were collected in the morning, and serum levels of melatonin, IL-6, and BDNF were quantified via enzyme-linked immunosorbent assay (ELISA). Baseline serum concentrations of melatonin, IL-6, and BDNF were compared between the MDD group and the control group. Additionally, the discriminative ability of these biomarkers (melatonin, IL-6, and BDNF) in distinguishing MDD patients from healthy controls was evaluated using receiver operating characteristic (ROC) curve analysis. Pearson correlation analysis or Spearman's rank correlation analysis was performed to explore the relationships between serum melatonin levels and clinical disease severity, as well as with IL-6 and BDNF levels, in patients with MDD. Compared with the control group, the MDD group showed significantly higher serum levels of melatonin (Z = -3.861, P < 0.001) and IL-6 (Z = -4.240, P < 0.001), but significantly lower serum BDNF levels (t = 9.537, P < 0.001). Moreover, the combined panel of BDNF, IL-6, and melatonin achieved high accuracy in distinguishing MDD patients from healthy controls, with an area under the curve (AUC) of 0.905. Additionally, no significant correlations were found between serum melatonin levels and clinical disease severity (assessed by HAMD-24 scores), IL-6 levels, or ...",https://pubmed.ncbi.nlm.nih.gov/41906159/,Document:Pubmed
pubmed:41257797,pubmed,41257797,Association between EEG microstate and cognitive function in depressed patients with and without suicidal ideation.,"Major depressive disorder (MDD) is closely linked to suicidal ideation (SI), which has been associated with cognitive dysfunction and abnormal brain network connectivity. However, the relationships among SI, cognitive functioning, and large-scale brain dynamics in MDD remain unclear. Resting-state EEG microstate analysis provides a novel method for exploring these associations by capturing transient global brain activity patterns. Eighty-eight drug-naïve, first-episode MDD patients were divided into SI (n = 54) and noSI (n = 34) groups, with 34 age- and gender-matched healthy controls. SI was assessed using the Beck Scale for Suicide Ideation (BSSI), and cognition was evaluated with the MATRICS Consensus Cognitive Battery (MCCB). Resting-state EEG was recorded, and microstate parameters were analyzed. Group differences were tested with ANOVA and ANCOVA, correlations examined with Pearson and partial analyses, and multiple comparisons controlled by FDR correction. The noSI group showed greater microstate D coverage (p = 0.037) and higher transition probability from microstate A to D (p = 0.011) than the SI group; these effects remained after controlling for depressive and anxiety symptoms and agitation and FDR correction. In the SI group, both measures correlated positively with SDMT scores, and SI severity was negatively related to microstate C coverage and transition probability from microstate B to C; however, none of these correlations survived adjustment. MDD patients with SI show alterations in EEG microstate dynamics that are associated with reduced processing speed. These findings indicate that large-scale brain network instability may contribute to neurocognitive dysfunction related to suicidality. EEG microstates may provide preliminary insights into its neural basis and represent exploratory biomarkers that require replication and longitudinal validation. Not applicable. This study is not a clinical trial. It is an observational study designed to investiga...",https://pubmed.ncbi.nlm.nih.gov/41257797/,Document:Pubmed
pubmed:41228772,pubmed,41228772,A Novel Demographic Indicator Fusion Network (DIFNet) for Dynamic Fusion of EEG and Demographic Indicators for Robust Depression Detection.,"Electroencephalography (EEG) has proven to be effective for detecting major depressive disorder (MDD), with deep learning models further advancing its potential. However, the performance of these models may be limited by their neglect of demographic factors (e.g., age, sex, and education), which are known to influence EEG characteristics of depression. To address this, we propose DIFNet, a deep learning framework that dynamically fuses EEG features with demographic indicators (age, sex, and years of education) to enhance depression recognition accuracy. DIFNet is composed of four modules: a multiscale convolutional module, a Transformer encoder module, a temporal convolutional network (TCN) module, and a demographic indicator fusion module. The fusion model leverages convolution to process demographic vectors and integrates them with spatiotemporal EEG features, thereby embedding demographic indicators within the deep learning model for classification. Cross-validation between data trials showed that the DIFNet fusing age and years of education achieves a superior accuracy of 99.66%; the dynamic fusion mechanism improves accuracy by 0.72% compared to the baseline without fusing demographic indicators (98.94%), outperforming state-of-the-art methods (SparNet 94.37% and DBGCN 98.30%).",https://pubmed.ncbi.nlm.nih.gov/41228772/,Document:Pubmed
pubmed:41718361,pubmed,41718361,"Late-Onset Depression in an Aging World: A Multidimensional Perspective on Risks, Mechanisms, and Treatment.","Background: Late-onset depression (LOD) represents a distinct clinical and biological phenotype emerging in the context of global population ageing. This study aims to synthesize current evidence on the epidemiology, risk factors, mechanistic pathways, and therapeutic approaches of LOD, integrating biological, psychological, and social dimensions. Methods: This narrative review synthesizes recent evidence across epidemiology, clinical symptomatology, neurobiology, and treatment. Where conceptually appropriate or empirically overlapping, we incorporate findings from the broader late-life depression (LLD) literature. Results: LOD emerges (as a distinct clinical and biological entity in later life) as a clinically and biologically meaningful presentation of depression in later life, representing a minority of depressive cases. It is defined by prominent apathy, psychomotor slowing, and cognitive impairment, and is closely linked to frailty, medical comorbidity, and heightened dementia risk. Pathophysiological mechanisms converge on vascular, inflammatory, oxidative, and neuroplasticity pathways, while psychosocial adversity further shapes onset and course. Treatment prioritizes efficacy and tolerability amid multiple morbidity; SSRIs and SNRIs are first-line, with pro-dopaminergic or dual-action agents addressing anhedonia and apathy, and neuromodulation or augmentation strategies reserved for resistance. Integrative approaches combining pharmacotherapy, psychotherapy, and lifestyle interventions are essential to optimize outcomes in aging populations. Conclusions: Late-onset depression (is a distinct, biologically and psychosocially driven disorder) represents a biologically and psychosocially enriched subtype in its own within the spectrum of late-life depression, requiring integrated, personalized care. Addressing neurovascular mechanisms, psychosocial adversity, and prevention through coordinated geriatric and psychiatric strategies may improve outcomes in aging po...",https://pubmed.ncbi.nlm.nih.gov/41718361/,Document:Pubmed
pubmed:41716857,pubmed,41716857,Schema Therapy for Avoidant Personality Disorder: Working with Dysfunctional Coping Modes.,"Schema Therapy (ST) is an integrative therapeutic approach for addressing personality disorders such as Avoidant Personality Disorder (AvPD). This approach emphasizes the identification and healing of Early Maladaptive Schemas (EMS) and the use of schema modes that contribute to the development of PDs. Schema modes are moment-to-moment reflections of emotional and behavioral states triggered by the activation of different EMS. They comprise thoughts, emotions, and behaviors. Coping modes, a subset of schema modes, are unconscious strategies employed to manage distress that obstructs access to an individual's vulnerabilities. This article illustrates the therapeutic process of ST in working through the dysfunctional coping modes of Ms. A, a 22-year-old female diagnosed with AvPD and Depression. It highlights the significant challenges encountered in therapy with respect to the client's detached and avoidant protector modes. Therapeutic interventions, such as limited reparenting and empathic confrontation, played a crucial role in addressing dysfunctional coping modes and facilitating access to clients' vulnerable child modes. This study further underscores the importance of considering therapeutic relationships when engaging with clients' coping strategies. Finally, the implications of addressing coping modes in the treatment of clients with AvPD are discussed. As a single-case study, its findings have limited generalizability due to the presence of other confounding factors, including the role of concurrent medication in the outcome.",https://pubmed.ncbi.nlm.nih.gov/41716857/,Document:Pubmed
pubmed:41852378,pubmed,41852378,Adaptive actions and treatment outcomes in transdiagnostic internet-delivered cognitive behaviour therapy for chronic health conditions.,"Transdiagnostic internet-delivered cognitive behavioural therapy (ICBT) has demonstrated effectiveness for improving a range of outcomes for individuals living with diverse chronic health conditions. However, the behavioural processes that contribute to these outcomes remain unclear. This study examined whether participation in a 5-lesson transdiagnostic ICBT program for chronic health conditions was associated with changes in adaptive actions (i.e., Healthy Thinking, Meaningful Activities, Goals and Plans, Healthy Habits, and Social Connections) and whether these changes were maintained at follow-up. We also explored whether changes in adaptive actions were associated with changes on measures of depression, anxiety, pain intensity, and pain interference. Adults (N = 121) received a transdiagnostic ICBT program for chronic health conditions in a routine online care setting. Adaptive actions were assessed with the Things You Do Questionnaire-15 Item (TYDQ-15). GEE analyses indicated that the TYDQ-15 total and domain scores improved significantly from pre- to post-treatment and were maintained at follow-up. Effect sizes were small to moderate. Hierarchical linear regression models indicated a significant association between adaptive behaviours and clinical outcomes on the PHQ-9, GAD-7, and BPI-Interference. The findings highlight the potential value of encouraging adaptive actions early in treatment and underscore the need for further research to identify actions that may contribute to improvements in depression, anxiety, and related outcomes.",https://pubmed.ncbi.nlm.nih.gov/41852378/,Document:Pubmed
pubmed:41850397,pubmed,41850397,Depressive status and oral health-related quality of life in Turkish Pre- and post-menopausal women: a cross-sectional study.,"The menopausal transition is associated with biological, psychological, and social changes that may influence both mental well-being and oral health. Understanding the interaction between depressive symptoms and oral health-related quality of life (OHRQoL) may help clinicians better address the needs of women during this period. The aim of this study was to evaluate depressive status and OHRQoL in premenopausal and postmenopausal women and to investigate the relationship between depressive symptoms, OHRQoL, and selected demographic factors. This cross-sectional study was conducted at the Faculty of Dentistry between January and March 2025. A total of 187 women participated in the study, including 97 premenopausal and 90 postmenopausal individuals. Demographic characteristics and oral complaints were recorded. OHRQoL was assessed using the Oral Health Impact Profile-14 (OHIP-14), and depressive symptoms were evaluated using the Patient Health Questionnaire-9 (PHQ-9). Group comparisons were performed using independent samples t-tests, and correlations between variables were analyzed using Pearson correlation analysis. Internal consistency of the instruments was assessed using Cronbach's alpha. No significant difference was observed in PHQ-9 scores between the premenopausal and postmenopausal groups (p > 0.05). However, OHIP-14 scores were significantly higher in the premenopausal group, indicating poorer OHRQoL (p < 0.05). A moderate positive correlation was found between OHIP-14 and PHQ-9 scores (r = 0.566, p < 0.001). Both scales demonstrated good internal consistency (OHIP-14 α = 0.901; PHQ-9 α = 0.770). Although menopausal status was not associated with differences in depressive symptoms, OHRQoL was more adversely affected in premenopausal women. The significant positive association between OHIP-14 and PHQ-9 scores indicates that increased depressive symptoms are related to poorer oral health-related quality of life. These findings highlight the importance of cons...",https://pubmed.ncbi.nlm.nih.gov/41850397/,Document:Pubmed
pubmed:41850327,pubmed,41850327,Evaluating Perceived Control in the Inpatient Antepartum Setting: Development and Validation of a Novel Antepartum Agentry Scale.,"Antepartum hospitalization during pregnancy can compromise patients' sense of control and are associated with higher rates of depression or anxiety. There are no validated scales that measure this sense of control in this hospitalized setting. The authors adapted the Labour Agentry Scale (LAS) to the antepartum inpatient setting by developing and preliminarily validating a novel Antepartum Agentry Scale (AAS).Fifty-nine candidate statements were derived from the LAS original source material. These statements were iteratively reviewed in three rounds using a content valuation index by Maternal Fetal Medicine providers, resulting in 25 statements that comprised the AAS. The AAS, Patient Health Questionnaire (PHQ-9), and General Anxiety Disorder (GAD-7) scale were administered to 50 individuals hospitalized for a complication during pregnancy. Factor analysis was performed to assess construct validity and evaluate whether the AAS measured a construct distinct from the PHQ-9 or GAD-7. The AAS scores were then classified as ""Low,"" ""Average,"" or ""High"" based on the mean score and standard deviation in the study population. Fisher's exact test was used to evaluate the relation between scores on the AAS and scores of 10 or higher on the PHQ-9 and GAD-7.The AAS had a Cronbach alpha of 0.902. Factor analysis demonstrated minimal overlap between the AAS and items on the PHQ-9 or GAD-7. There was a significant relationship between ""Low,"" ""Average,"" and ""High"" AAS scores and PHQ-9 scores of 10 or more (67 vs. 13 vs. 10%, p = 0.003) and GAD-7 of 10 or more (67 vs. 19 vs. 0%, p = 0.002).Those with higher agentry are less likely to concurrently report clinically significant symptoms of depression or anxiety. Initial results suggest strong internal consistency of the AAS, which may measure a construct distinct from measures of depression or anxiety. · The LAS is a measure of perception of control during labor and delivery.. · The AAS was adapted from the LAS focusing on antenatal ho...",https://pubmed.ncbi.nlm.nih.gov/41850327/,Document:Pubmed
pubmed:41849974,pubmed,41849974,Expectations are associated with psychological and biological outcomes after allogeneic hematopoietic stem cell transplantation in a prospective cohort study.,"Allogeneic hematopoietic stem cell transplantation (allo-HSCT) remains the only curative treatment for many hematologic malignancies, yet patient outcomes vary significantly. Patient expectations influence recovery in other medical contexts, yet their role in allo-HSCT remains unclear. This pilot study examined whether pre-transplant treatment expectations predict psychological and immunological outcomes post-transplant. In this prospective, single-center observational cohort study, 42 patients undergoing allo-HSCT were assessed at baseline (T0), discharge (T2), and six months post-transplant (T3). Questionnaires measured illness-related disability (PDI, primary endpoint at T3), treatment expectations (TEX-Q), quality of life (FACT-Leu), depression (PHQ-9), and anxiety (GAD-7). Immunological markers, including inflammatory markers were collected at T0 and T3. Baseline-adjusted regression analyses with full-information maximum likelihood estimation were used. P-values were corrected for multiple comparisons using a false discovery rate approach. Baseline expectations were associated with psychological outcomes at hospital discharge and immunological and inflammatory markers at six-month follow-up: For instance, negative impact expectations were associated with higher disability (β = 0.522, p < 0.001), depression (β = 0.693, p = 0.009), anxiety (β = 0.737, p = 0.003), and lower quality of life (β = -0.576, p < 0.001) at T2. Benefit expectations were associated with higher lymphocyte counts (β = 0.453, p < 0.001) and lower CRP levels at T3 (β = -0.28, p = 0.011). Positive impact expectations were associated with more favorable T-cell subsets. Pre-transplant expectations may influence psychological and immune recovery following allo-HSCT. Addressing expectations could enhance outcomes and should be explored in future intervention studies.",https://pubmed.ncbi.nlm.nih.gov/41849974/,Document:Pubmed
pubmed:41849345,pubmed,41849345,"Development, system design, safety, and performance metrics of a conversational agent for reducing depressive and anxious symptoms based on a large language model: The MHAI study.","Conversational agents based on large language models (LLMs) have shown moderate efficacy in reducing depressive and anxiety symptoms. However, most existing evaluations lack methodological transparency, rely on closed-source models, and show limited standardization in performance and safety assessment. We have two study objectives: (1) to develop an LLM-based conversational agent through system design analysis and initial functionality testing, and (2) to evaluate its safety and performance through standardized assessment in controlled simulated interactions focused on depression and anxiety of two LLMs (GPT-4o and Llama 3.1-8B). We conducted a cross-sectional study in two phases. First, we developed a mental health platform integrating a conversational agent with functionalities including personalized context, pretrained therapeutic modules, self-assessment tools, and an emergency alert system. Second, we evaluated the agent's responses in simulated interactions based on predefined user personas for each LLM. Four expert raters assessed 816 interaction pairs using a 5-point Likert scale evaluating tone, clarity, domain accuracy (correctness), robustness, completeness, boundaries, target language, and safety. In addition, we use performance metrics based on numerical criteria such as cost, response length, and number of tokens. Mixed-effects models were used to compare LLM performance and assess metric interrelations. First, we developed a web-based mental health platform using a user-centered design, structured into frontend, backend, and database layers. The system integrates therapeutic chat (GPT-4o and Llama 3.1-8B), psychological assessments (PHQ-9, GAD-7), CBT-based tasks, and an emergency alert system. The platform supports secure user authentication, data encryption, multilingual access, and session tracking. Second, GPT-4o outperformed Llama 3.1-8B in both performance metrics based on numerical criteria and Likert scale criteria, generating longer and more ...",https://pubmed.ncbi.nlm.nih.gov/41849345/,Document:Pubmed
pubmed:41849132,pubmed,41849132,"Gender Differences in the Association Between Depression, Anxiety and Cardiovascular Mortality in Hypertensive Patients: A Cohort Study.","Hypertension is a primary risk factor for cardiovascular mortality and frequently co-occurs with depression and anxiety, though their combined impact remains inadequately characterized in this high-risk population. This study aimed to investigate the associations of depression and anxiety with cardiovascular mortality specifically in adults with hypertension. We analyzed data from the National Health and Nutrition Examination Survey (NHANES). Depression was assessed using the PHQ-9 questionnaire, while anxiety was measured through self-reported days. The associations were evaluated using weighted multivariable cox regression and restricted cubic spline (RCS) models. A total of 3728 participants were included, with a mean follow-up of 9.2 years and 285 cardiovascular deaths. In Model3, depression (PHQ-9) was positively associated with cardiovascular mortality (Hazard ratio (HR) [95% CI] 1.07 [1.03-1.10], P < 0.001). When PHQ-9 was categorized into quartiles, the greatest HR in men was observed in Q3 (2.65 [1.09-6.44], P = 0.032) but that for women was in Q4 (3.94 [1.39-11.2], P = 0.01). RCS curve revealed linear positive association between depression and cardiovascular mortality (P-overall < 0.001; P-nonlinear > 0.05). No interaction was observed in the stratified analyses (P > 0.05). Sensitivity analyses showed the HR of Q4 was attenuated in the overall population but remained stable in women (3.97 [1.29-12.2], P = 0.019). No significant association was found between anxiety and cardiovascular mortality (P > 0.05). Depression, but not self-reported anxious days, was positively associated with cardiovascular mortality in hypertensive patients, with a stronger association observed in women.",https://pubmed.ncbi.nlm.nih.gov/41849132/,Document:Pubmed
pubmed:41841689,pubmed,41841689,Differentiating pain-related distress from depression in people with persistent musculoskeletal pain: a mixed methods study.,"Depressive symptoms are commonly experienced by people with persistent musculoskeletal (MSK) pain. There is evidence for some individuals that this may be best characterised as pain-related distress; a reaction to living with the impact of pain, rather than a depressive illness. No explorations exist of how to differentiate between these in primary care. This study aimed to explore key factors that may differentiate between pain-related distress and depression, and the effectiveness of existing symptom screening tools (Patient Health Questionnaire-9 [PHQ-9] and 4-Dimensional Symptom Questionnaire [4DSQ]) in identifying distress through a mixed methods approach. First, 21 general practitioners and 21 people with pain were interviewed about their experiences of pain-related distress. Second, 597 primary care patients with MSK pain completed a cross-sectional questionnaire study reporting on their pain, mental health symptoms, and other life events. Qualitative data suggested key factors distinguishing between pain-related distress and depression included general positive outlook, physical function, and acceptance. Quantitative findings showed that the PHQ-9 may overcategorise participants as depressed; of the 207 participants classified as distressed (but not depressed) on the 4DSQ, 118 (57%) were categorised as moderately or severely depressed on the PHQ-9. Lower positive outlook and sleep interference scores, and higher PHQ-9 and perceived stress scores significantly predicted participants experiencing distress only compared with distress and depression, matching the qualitative findings. These findings indicate that differentiation between pain-related distress and depression may be possible in primary care consultations for persistent musculoskeletal pain. This is essential to ensure that patients are offered appropriate, acceptable, and effective management.",https://pubmed.ncbi.nlm.nih.gov/41841689/,Document:Pubmed
pubmed:41841378,pubmed,41841378,"MASLD Is Associated With Decreased General Health Perception, Quality of Life and Work Productivity in a Low Fibrosis Population.","Data on quality of life in a low fibrosis prevalence metabolic dysfunction-associated steatotic liver disease (MASLD) cohort are scarce, as previous research has focused on advanced fibrosis and cirrhosis. This study examined the association between steatosis and general and mental health, as well as productivity in patients in primary care and a diabetes population. Three cohort studies were conducted in Belgian and Dutch primary care and a Belgian hospital. Liver stiffness (> 12 kPa) and steatosis (> 275 dB/m) were measured using vibration-controlled transient elastography and controlled attenuation parameter (CAP). Participants completed questionnaires measuring anxiety (GAD-7), depression (PHQ-9), work productivity (WPAI-SHP), and general health (SF-36), and data were analysed with Spearman correlation. Of 311 participants, 142 (45.7%) and 15 (4.7%) had steatosis and fibrosis. Individuals with steatosis had a higher BMI (30.5 kg/m2 vs. 25.5 kg/m2, p < 0.001), increased liver stiffness (5.7 kPa vs. 4.6 kPa, p < 0.001), lower general health scores (SF-36, p < 0.001) and physical functioning (SF-36, p = 0.024) compared to those without. No significant differences were found for depression (p = 0.955) or anxiety (p = 0.557). Absenteeism was more prevalent in the steatosis group (p = 0.016), though the reasons for absenteeism were mostly unrelated to steatosis. Higher CAP values were negatively correlated with physical functioning (r = -0.193, p < 0.001), energy/fatigue (r = -0.112, p = 0.049), and general health (r = -0.235, p < 0.001) in the total cohort. Steatosis does not appear to affect anxiety or depression, but does negatively affect general health perception and physical activity. Further investigation is needed to determine whether a potential relationship between work productivity and steatosis exists.",https://pubmed.ncbi.nlm.nih.gov/41841378/,Document:Pubmed
