relation_id,head_entity_id,relation_type,tail_entity_id,evidence_text,source,source_id,confidence,created_at
rel_242487bd5aa8d324,D003866,has_risk_factor,R0000001,"Major depressive disorder is accompanied by a high metabolic illness comorbidity and patients with atypical depression are a subgroup with particularly high risk of obesity, dyslipidemia, and metabolic syndrome; however, the underlying mechanisms have not been fully elucidated. In this study, we examined visceral fat deposition, lipid profiles in the liver, and gut microbiota in sub-chronic and mild social defeat stress (sCSDS)-exposed C57BL/6J mice, which exhibit atypical depression-like phenot",pubmed,38335703,0.72,2026-04-10T11:06:57+00:00
rel_e292b085554d279e,D003866,has_risk_factor,ent_6073cbe8d958ba19,"Major depressive disorder is accompanied by a high metabolic illness comorbidity and patients with atypical depression are a subgroup with particularly high risk of obesity, dyslipidemia, and metabolic syndrome; however, the underlying mechanisms have not been fully elucidated. In this study, we examined visceral fat deposition, lipid profiles in the liver, and gut microbiota in sub-chronic and mild social defeat stress (sCSDS)-exposed C57BL/6J mice, which exhibit atypical depression-like phenot",pubmed,38335703,0.72,2026-04-10T11:06:57+00:00
rel_c29285a38a51b782,D003866,has_risk_factor,ent_91664903f0b1a126,"Major depressive disorder is accompanied by a high metabolic illness comorbidity and patients with atypical depression are a subgroup with particularly high risk of obesity, dyslipidemia, and metabolic syndrome; however, the underlying mechanisms have not been fully elucidated. In this study, we examined visceral fat deposition, lipid profiles in the liver, and gut microbiota in sub-chronic and mild social defeat stress (sCSDS)-exposed C57BL/6J mice, which exhibit atypical depression-like phenot",pubmed,38335703,0.72,2026-04-10T11:06:57+00:00
rel_7520ebdf813115ce,D003865,has_risk_factor,R0000001,"Major depressive disorder is accompanied by a high metabolic illness comorbidity and patients with atypical depression are a subgroup with particularly high risk of obesity, dyslipidemia, and metabolic syndrome; however, the underlying mechanisms have not been fully elucidated. In this study, we examined visceral fat deposition, lipid profiles in the liver, and gut microbiota in sub-chronic and mild social defeat stress (sCSDS)-exposed C57BL/6J mice, which exhibit atypical depression-like phenot",pubmed,38335703,0.72,2026-04-10T11:06:57+00:00
rel_463b5de310313853,D003865,has_risk_factor,ent_6073cbe8d958ba19,"Major depressive disorder is accompanied by a high metabolic illness comorbidity and patients with atypical depression are a subgroup with particularly high risk of obesity, dyslipidemia, and metabolic syndrome; however, the underlying mechanisms have not been fully elucidated. In this study, we examined visceral fat deposition, lipid profiles in the liver, and gut microbiota in sub-chronic and mild social defeat stress (sCSDS)-exposed C57BL/6J mice, which exhibit atypical depression-like phenot",pubmed,38335703,0.72,2026-04-10T11:06:57+00:00
rel_d09d7ab68c4e413c,D003865,has_risk_factor,ent_91664903f0b1a126,"Major depressive disorder is accompanied by a high metabolic illness comorbidity and patients with atypical depression are a subgroup with particularly high risk of obesity, dyslipidemia, and metabolic syndrome; however, the underlying mechanisms have not been fully elucidated. In this study, we examined visceral fat deposition, lipid profiles in the liver, and gut microbiota in sub-chronic and mild social defeat stress (sCSDS)-exposed C57BL/6J mice, which exhibit atypical depression-like phenot",pubmed,38335703,0.72,2026-04-10T11:06:57+00:00
rel_ea2492fc794a552c,ent_994629e5bf158a79,has_risk_factor,R0000001,"Major depressive disorder is accompanied by a high metabolic illness comorbidity and patients with atypical depression are a subgroup with particularly high risk of obesity, dyslipidemia, and metabolic syndrome; however, the underlying mechanisms have not been fully elucidated. In this study, we examined visceral fat deposition, lipid profiles in the liver, and gut microbiota in sub-chronic and mild social defeat stress (sCSDS)-exposed C57BL/6J mice, which exhibit atypical depression-like phenot",pubmed,38335703,0.72,2026-04-10T11:06:57+00:00
rel_2db98a3fe206305a,ent_994629e5bf158a79,has_risk_factor,ent_6073cbe8d958ba19,"Major depressive disorder is accompanied by a high metabolic illness comorbidity and patients with atypical depression are a subgroup with particularly high risk of obesity, dyslipidemia, and metabolic syndrome; however, the underlying mechanisms have not been fully elucidated. In this study, we examined visceral fat deposition, lipid profiles in the liver, and gut microbiota in sub-chronic and mild social defeat stress (sCSDS)-exposed C57BL/6J mice, which exhibit atypical depression-like phenot",pubmed,38335703,0.72,2026-04-10T11:06:57+00:00
rel_f7ba32d66ba40162,ent_994629e5bf158a79,has_risk_factor,ent_91664903f0b1a126,"Major depressive disorder is accompanied by a high metabolic illness comorbidity and patients with atypical depression are a subgroup with particularly high risk of obesity, dyslipidemia, and metabolic syndrome; however, the underlying mechanisms have not been fully elucidated. In this study, we examined visceral fat deposition, lipid profiles in the liver, and gut microbiota in sub-chronic and mild social defeat stress (sCSDS)-exposed C57BL/6J mice, which exhibit atypical depression-like phenot",pubmed,38335703,0.72,2026-04-10T11:06:57+00:00
rel_857b9e957b543f5f,D003866,has_symptom,ent_18e1dd4ae37c4149,"Recent studies showed that immunometabolic dysregulation is related to unipolar major depressive disorder (MDD) and that it more consistently maps to MDD patients endorsing an atypical symptom profile, characterized by energy-related symptoms including increased appetite, weight gain, and hypersomnia. Despite the documented influence of the microbiome on immune regulation and energy homeostasis, studies have not yet investigated microbiome differences among clinical groups in individuals with MD",pubmed,38211751,0.75,2026-04-10T11:06:57+00:00
rel_50e2e748bfcbb5c7,D003866,has_symptom,ent_23fb986c6649a447,"Recent studies showed that immunometabolic dysregulation is related to unipolar major depressive disorder (MDD) and that it more consistently maps to MDD patients endorsing an atypical symptom profile, characterized by energy-related symptoms including increased appetite, weight gain, and hypersomnia. Despite the documented influence of the microbiome on immune regulation and energy homeostasis, studies have not yet investigated microbiome differences among clinical groups in individuals with MD",pubmed,38211751,0.75,2026-04-10T11:06:57+00:00
rel_e53869a377cec206,D003865,has_symptom,ent_18e1dd4ae37c4149,"Recent studies showed that immunometabolic dysregulation is related to unipolar major depressive disorder (MDD) and that it more consistently maps to MDD patients endorsing an atypical symptom profile, characterized by energy-related symptoms including increased appetite, weight gain, and hypersomnia. Despite the documented influence of the microbiome on immune regulation and energy homeostasis, studies have not yet investigated microbiome differences among clinical groups in individuals with MD",pubmed,38211751,0.75,2026-04-10T11:06:57+00:00
rel_8df123f2be269533,D003865,has_symptom,ent_23fb986c6649a447,"Recent studies showed that immunometabolic dysregulation is related to unipolar major depressive disorder (MDD) and that it more consistently maps to MDD patients endorsing an atypical symptom profile, characterized by energy-related symptoms including increased appetite, weight gain, and hypersomnia. Despite the documented influence of the microbiome on immune regulation and energy homeostasis, studies have not yet investigated microbiome differences among clinical groups in individuals with MD",pubmed,38211751,0.75,2026-04-10T11:06:57+00:00
rel_2e978a4af83d1ebf,ent_994629e5bf158a79,has_symptom,ent_18e1dd4ae37c4149,"Recent studies showed that immunometabolic dysregulation is related to unipolar major depressive disorder (MDD) and that it more consistently maps to MDD patients endorsing an atypical symptom profile, characterized by energy-related symptoms including increased appetite, weight gain, and hypersomnia. Despite the documented influence of the microbiome on immune regulation and energy homeostasis, studies have not yet investigated microbiome differences among clinical groups in individuals with MD",pubmed,38211751,0.75,2026-04-10T11:06:57+00:00
rel_8f7b5845201c65a1,ent_994629e5bf158a79,has_symptom,ent_23fb986c6649a447,"Recent studies showed that immunometabolic dysregulation is related to unipolar major depressive disorder (MDD) and that it more consistently maps to MDD patients endorsing an atypical symptom profile, characterized by energy-related symptoms including increased appetite, weight gain, and hypersomnia. Despite the documented influence of the microbiome on immune regulation and energy homeostasis, studies have not yet investigated microbiome differences among clinical groups in individuals with MD",pubmed,38211751,0.75,2026-04-10T11:06:57+00:00
rel_8db9afeeda11a52f,D0000001,has_symptom,S0000003,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.75,2026-04-10T11:06:57+00:00
rel_fa33e5a0b777a1f6,D0000001,measured_by,ent_1d9d2b7f89e57eea,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.7,2026-04-10T11:06:57+00:00
rel_483833da91e5b17d,ent_994629e5bf158a79,has_symptom,S0000003,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.75,2026-04-10T11:06:57+00:00
rel_ecdd0fdbf713ed50,ent_994629e5bf158a79,measured_by,ent_1d9d2b7f89e57eea,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.7,2026-04-10T11:06:57+00:00
rel_c35503444bd8edf7,ent_489d89558dd431c5,associated_with,ent_52526c57067428a0,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.78,2026-04-10T11:06:57+00:00
rel_3106e5ce968ad81e,ent_489d89558dd431c5,characterized_by,ent_6f9479ee9e4d6b7d,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.82,2026-04-10T11:06:57+00:00
rel_925a957c2de7f8d1,ent_d6133211f46f1123,associated_with,ent_52526c57067428a0,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.78,2026-04-10T11:06:57+00:00
rel_3d0c41de92a6f5c6,ent_d6133211f46f1123,characterized_by,ent_6f9479ee9e4d6b7d,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.82,2026-04-10T11:06:57+00:00
rel_5a7a871bddd89b79,ent_52526c57067428a0,suggests,ent_489d89558dd431c5,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.75,2026-04-10T11:06:57+00:00
rel_99ef9d8ee95b7bfe,ent_52526c57067428a0,suggests,ent_d6133211f46f1123,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.75,2026-04-10T11:06:57+00:00
rel_c78defd651604cbd,D0000001,related_to,ent_489d89558dd431c5,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.7,2026-04-10T11:06:57+00:00
rel_2c2eb1e0b50ddba5,D0000001,related_to,ent_d6133211f46f1123,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.7,2026-04-10T11:06:57+00:00
rel_5453ffba4cb467ad,ent_994629e5bf158a79,related_to,ent_489d89558dd431c5,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.7,2026-04-10T11:06:57+00:00
rel_71d8802ed25835cf,ent_994629e5bf158a79,related_to,ent_d6133211f46f1123,"Sleep disturbances are highly prevalent in depressive episodes and are linked to higher mood severity and suicidal behaviors. Slow wave sleep (SWS) and REM sleep are compromised in depression. Current evidence suggests that rapid antidepressant effects of intravenous (IV) ketamine in patients with treatment-resistant depression (TRD) is mediated by its effects on SWS and REM sleep. Sleep phenotypes may help predict ketamine response. In this observational study, we investigated differences in ra",pubmed,38199421,0.7,2026-04-10T11:06:57+00:00
rel_169174d60f245a81,D003866,has_symptom,ent_18e1dd4ae37c4149,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,38014188,0.75,2026-04-10T11:06:57+00:00
rel_3e781e3c464102f0,D003866,has_risk_factor,R0000001,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,38014188,0.72,2026-04-10T11:06:57+00:00
rel_3beade2555f29cb3,D003865,has_symptom,ent_18e1dd4ae37c4149,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,38014188,0.75,2026-04-10T11:06:57+00:00
rel_43f6aebb2772dca4,D003865,has_risk_factor,R0000001,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,38014188,0.72,2026-04-10T11:06:57+00:00
rel_5bf7fec752bf6a4d,ent_994629e5bf158a79,has_symptom,ent_18e1dd4ae37c4149,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,38014188,0.75,2026-04-10T11:06:57+00:00
rel_2b70539f9d13d4bb,ent_994629e5bf158a79,has_risk_factor,R0000001,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,38014188,0.72,2026-04-10T11:06:57+00:00
rel_809555721f8dcf9a,ent_9a51bf8a0d073c82,treats,D003866,Symptom-based diagnostic criteria of depression leads to notorious heterogeneity and subjectivity. The study was conducted in two stages at two sites: development of a neuroimaging-based subtyping and precise repetitive transcranial magnetic stimulation (rTMS) strategy for depression at Center 1 and its clinical application at Center 2. Center 1 identified depression subtypes and subtype-specific rTMS targets based on amplitude of low frequency fluctuation (ALFF) in a cohort of 238 major depress,pubmed,37992593,0.78,2026-04-10T11:06:57+00:00
rel_d33e4bff2c32ae85,ent_9a51bf8a0d073c82,treats,D003865,Symptom-based diagnostic criteria of depression leads to notorious heterogeneity and subjectivity. The study was conducted in two stages at two sites: development of a neuroimaging-based subtyping and precise repetitive transcranial magnetic stimulation (rTMS) strategy for depression at Center 1 and its clinical application at Center 2. Center 1 identified depression subtypes and subtype-specific rTMS targets based on amplitude of low frequency fluctuation (ALFF) in a cohort of 238 major depress,pubmed,37992593,0.78,2026-04-10T11:06:57+00:00
rel_db7dbe47522fa99b,ent_9a51bf8a0d073c82,treats,ent_994629e5bf158a79,Symptom-based diagnostic criteria of depression leads to notorious heterogeneity and subjectivity. The study was conducted in two stages at two sites: development of a neuroimaging-based subtyping and precise repetitive transcranial magnetic stimulation (rTMS) strategy for depression at Center 1 and its clinical application at Center 2. Center 1 identified depression subtypes and subtype-specific rTMS targets based on amplitude of low frequency fluctuation (ALFF) in a cohort of 238 major depress,pubmed,37992593,0.78,2026-04-10T11:06:57+00:00
rel_1bda1e0589b4fd14,ent_994629e5bf158a79,has_risk_factor,ent_6073cbe8d958ba19,"The relaxin-3/RXFP3 system has been implicated in the modulation of depressive- and anxiety-like behaviour in the animal literature; however, there is a lack of human studies investigating this signalling system. We seek to bridge this gap by leveraging the large UK Biobank study to retrospectively assess genetic risk variants linked with this neuropeptidergic system. Specifically, we conducted a candidate gene study in the UK Biobank to test for potential associations between a set of functiona",pubmed,37967073,0.72,2026-04-10T11:06:57+00:00
rel_df24b24d852eb46b,ent_994629e5bf158a79,associated_with,ent_3cdb9c706d83c19b,"The relaxin-3/RXFP3 system has been implicated in the modulation of depressive- and anxiety-like behaviour in the animal literature; however, there is a lack of human studies investigating this signalling system. We seek to bridge this gap by leveraging the large UK Biobank study to retrospectively assess genetic risk variants linked with this neuropeptidergic system. Specifically, we conducted a candidate gene study in the UK Biobank to test for potential associations between a set of functiona",pubmed,37967073,0.73,2026-04-10T11:06:57+00:00
rel_717e2344b837b50d,ent_994629e5bf158a79,has_risk_factor,ent_f641feb1798ec047,"Individuals with depression exhibit significantly higher levels of systemic inflammation than those without depression, particularly among those with atypical depression. However, this association has been less convincing at the population level among individuals without a formal depression diagnosis but with suggestive symptoms. Our aim was to clarify this association. In a large birth cohort sample of the Finnish general population, we examined the cross-sectional association between high-sens",pubmed,37905346,0.72,2026-04-10T11:06:57+00:00
rel_4b00617f64787b61,ent_994629e5bf158a79,measured_by,ent_b06456b185ec5f0b,"Individuals with depression exhibit significantly higher levels of systemic inflammation than those without depression, particularly among those with atypical depression. However, this association has been less convincing at the population level among individuals without a formal depression diagnosis but with suggestive symptoms. Our aim was to clarify this association. In a large birth cohort sample of the Finnish general population, we examined the cross-sectional association between high-sens",pubmed,37905346,0.7,2026-04-10T11:06:57+00:00
rel_5518cefdeacc8110,ent_994629e5bf158a79,related_to,ent_42d18c9cf1c6305c,"Individuals with depression exhibit significantly higher levels of systemic inflammation than those without depression, particularly among those with atypical depression. However, this association has been less convincing at the population level among individuals without a formal depression diagnosis but with suggestive symptoms. Our aim was to clarify this association. In a large birth cohort sample of the Finnish general population, we examined the cross-sectional association between high-sens",pubmed,37905346,0.67,2026-04-10T11:06:57+00:00
rel_de7b357ac2cc7454,D0000001,measured_by,ent_fd4c6f5ac4a589f4,"Among treatment-resistant depression (TRD), we identified anergic-anhedonic clinical presentations (TRAD) as putatively responsive to pro-dopaminergic strategies. Based on the literature, non-selective monoamine oxidase inhibitors (MAOI) and dopamine D2 receptor agonists (D2RAG) were sequentially introduced, frequently under the coverage of a mood stabilizer. This two-step therapeutic strategy will be referred to as the Dopaminergic Antidepressant Therapy Algorithm (DATA). We describe the short ",pubmed,37829759,0.7,2026-04-10T11:06:57+00:00
rel_e121d643e5609ac2,D0000001,measured_by,ent_1d9d2b7f89e57eea,"Among treatment-resistant depression (TRD), we identified anergic-anhedonic clinical presentations (TRAD) as putatively responsive to pro-dopaminergic strategies. Based on the literature, non-selective monoamine oxidase inhibitors (MAOI) and dopamine D2 receptor agonists (D2RAG) were sequentially introduced, frequently under the coverage of a mood stabilizer. This two-step therapeutic strategy will be referred to as the Dopaminergic Antidepressant Therapy Algorithm (DATA). We describe the short ",pubmed,37829759,0.7,2026-04-10T11:06:57+00:00
rel_2907653945c9228e,D0000001,measured_by,ent_3915d98f56df7d84,"Among treatment-resistant depression (TRD), we identified anergic-anhedonic clinical presentations (TRAD) as putatively responsive to pro-dopaminergic strategies. Based on the literature, non-selective monoamine oxidase inhibitors (MAOI) and dopamine D2 receptor agonists (D2RAG) were sequentially introduced, frequently under the coverage of a mood stabilizer. This two-step therapeutic strategy will be referred to as the Dopaminergic Antidepressant Therapy Algorithm (DATA). We describe the short ",pubmed,37829759,0.7,2026-04-10T11:06:57+00:00
rel_c00865863f2e76d5,ent_2358a9d9c825264e,treats,D0000001,"Among treatment-resistant depression (TRD), we identified anergic-anhedonic clinical presentations (TRAD) as putatively responsive to pro-dopaminergic strategies. Based on the literature, non-selective monoamine oxidase inhibitors (MAOI) and dopamine D2 receptor agonists (D2RAG) were sequentially introduced, frequently under the coverage of a mood stabilizer. This two-step therapeutic strategy will be referred to as the Dopaminergic Antidepressant Therapy Algorithm (DATA). We describe the short ",pubmed,37829759,0.78,2026-04-10T11:06:57+00:00
rel_d5c674207f084be2,D003866,has_symptom,ent_18e1dd4ae37c4149,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,37808707,0.75,2026-04-10T11:06:57+00:00
rel_c7e8ac6ef8d74c72,D003866,has_risk_factor,R0000001,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,37808707,0.72,2026-04-10T11:06:57+00:00
rel_c56feabee998f414,D003865,has_symptom,ent_18e1dd4ae37c4149,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,37808707,0.75,2026-04-10T11:06:57+00:00
rel_f25e09899e33d03a,D003865,has_risk_factor,R0000001,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,37808707,0.72,2026-04-10T11:06:57+00:00
rel_8ce6129a04564d75,ent_994629e5bf158a79,has_symptom,ent_18e1dd4ae37c4149,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,37808707,0.75,2026-04-10T11:06:57+00:00
rel_e1ca8e1712e75ca8,ent_994629e5bf158a79,has_risk_factor,R0000001,"Major Depressive Disorder (MDD) is a heterogenous and etiologically complex disease encompassing a broad spectrum of psychopathology, presumably arising from distinct pathophysiological mechanisms. Divergent appetitive phenotypes including Hyperphagic MDD (characterized by an increased appetite) and Hypophagic MDD (characterized by a decrease in appetite) are important clinical characteristics that are closely related to comorbidities, including cardiometabolic disorders. Prior evidence supports",pubmed,37808707,0.72,2026-04-10T11:06:57+00:00
rel_a3a86818cf72156c,D003866,has_risk_factor,ent_6073cbe8d958ba19,"The aims of this study were to investigate the associations of major depressive disorder (MDD) and its subtypes (atypical, melancholic, combined, unspecified) with actigraphy-derived measures of sleep, physical activity and circadian rhythms; and test the potentially mediating role of sleep, physical activity and circadian rhythms in the well-established associations of the atypical MDD subtype with Body Mass Index (BMI) and the metabolic syndrome (MeS). The sample consisted of 2317 participants",pubmed,37253320,0.72,2026-04-10T11:06:57+00:00
rel_502567fdc4a6f8bf,D003865,has_risk_factor,ent_6073cbe8d958ba19,"The aims of this study were to investigate the associations of major depressive disorder (MDD) and its subtypes (atypical, melancholic, combined, unspecified) with actigraphy-derived measures of sleep, physical activity and circadian rhythms; and test the potentially mediating role of sleep, physical activity and circadian rhythms in the well-established associations of the atypical MDD subtype with Body Mass Index (BMI) and the metabolic syndrome (MeS). The sample consisted of 2317 participants",pubmed,37253320,0.72,2026-04-10T11:06:57+00:00
rel_c1bde80d3bb1b08d,D003866,has_symptom,ent_18e1dd4ae37c4149,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.75,2026-04-10T11:06:57+00:00
rel_dabb637bed8d3da9,D003865,has_symptom,ent_18e1dd4ae37c4149,"Depression is highly prevalent (6% 1-year prevalence) and is the second leading cause of disability worldwide. Available treatment options for depression are far from optimal, with response rates only around 50%. This is most likely related to a heterogeneous clinical presentation of major depression disorder (MDD), suggesting different manifestations of underlying pathophysiological mechanisms. Poorer treatment outcomes to first-line antidepressants were reported in MDD patients endorsing an ""a",pubmed,37182790,0.75,2026-04-10T11:06:57+00:00
